id,company,assignee,title,inventor/author,priority.date,filing/creation.date,publication.date,grant.date,result.link,representative.figure.link,inventorlocation
US-2596045-A,Northrop,Northrop Aircraft Inc,Pressure seal ,Vernon L Rogallo,17094,17094,19120,19120,https://patents.google.com/patent/US2596045A/en,https://patentimages.storage.googleapis.com/71/86/d6/de59c0721f77d7/US2596045-drawings-page-1.png,"SURE SEAL Vernon L. Rogallo, Culver City, Calif., "
US-2812912-A,Northrop,Northrop Aircraft Inc,Inclined engine installation for jet aircraft ,"William P Stevens, Nitikman Arthur",19577,19577,21136,21136,https://patents.google.com/patent/US2812912A/en,https://patentimages.storage.googleapis.com/e2/a2/ef/4d5579423690d0/US2812912-drawings-page-1.png,"an Beach, and Arthur Nitikman, Inglewood, Calif., "
US-2526941-A,Northrop,Northrop Aircraft Inc,Gas turbine system for aircraft propulsion ,Fishbein Meyer,17694,17694,18560,18560,https://patents.google.com/patent/US2526941A/en,https://patentimages.storage.googleapis.com/03/32/30/198f8ab4b07bbf/US2526941-drawings-page-1.png,"T PROPULSION Meyer Fishhein, Los Angeles, Galifl, "
US-2661169-A,Northrop,Northrop Aircraft Inc,Aircraft control stick force linkage ,Irving L Ashkenas,18006,18006,19694,19694,https://patents.google.com/patent/US2661169A/en,https://patentimages.storage.googleapis.com/1f/43/45/dba993c04423a6/US2661169-drawings-page-1.png," LINKAGE Irving L. Ashkenas, Los Angeles, Calif., "
US-2489924-A,Northrop,Northrop Aircraft Inc,Quick disconnect unit ,Charles E Oates,17768,17768,18231,18231,https://patents.google.com/patent/US2489924A/en,https://patentimages.storage.googleapis.com/pages/US2489924-0.png,"CK .DISC ECT U I Charles :Qates, Gardena, Calii., "
US-2694536-A,Northrop,Northrop Aircraft Inc,Stable power control for aircraft ,Thomas A Feeney,18951,18951,20044,20044,https://patents.google.com/patent/US2694536A/en,https://patentimages.storage.googleapis.com/9a/ee/e4/cf3f20165bca64/US2694536-drawings-page-1.png,"R AIRCRAFT Thomas A. Feeney, Los Angeles, Calif., "
US-2586054-A,Northrop,Northrop Aircraft Inc,Pusher turboprop exhaust system ,Jonas Julius,17766,17766,19043,19043,https://patents.google.com/patent/US2586054A/en,https://patentimages.storage.googleapis.com/d0/68/a2/f9c88a480b13e7/US2586054-drawings-page-1.png,"EXHAUST SYSTEM Julius Jonas, Los Angeles, Calif., "
US-2659462-A,Northrop,Northrop Aircraft Inc,Attachment for plastic enclosures ,"Albert M Schwartz, John T Willoughby",17793,17793,19680,19680,https://patents.google.com/patent/US2659462A/en,https://patentimages.storage.googleapis.com/b3/01/73/b2f04b9d812b35/US2659462-drawings-page-1.png,"es, and John T. 
Willoughby, Los Angeles, Calif., "
US-2665862-A,Northrop,Northrop Aircraft Inc,Tip tank wedge support ,Raymond E Grill,17748,17748,19736,19736,https://patents.google.com/patent/US2665862A/en,https://patentimages.storage.googleapis.com/84/4a/77/84501cee6170ea/US2665862-drawings-page-1.png,"DGE SUPPORT Raymond E. Grill, Long Beach, Calif., "
US-2881994-A,Northrop,Northrop Aircraft Inc,Convex panel wing construction ,Harold E Michael,19672,19672,21654,21654,https://patents.google.com/patent/US2881994A/en,https://patentimages.storage.googleapis.com/39/64/45/08c83b4ca2de88/US2881994-drawings-page-1.png,"ONSTRUCTION Harold E. Michael, Hawthorne, Calif., "
US-2684216-A,Northrop,Northrop Aircraft Inc,Control mechanism ,"Charles E Oates, Levi B Brookshire",18580,18580,19925,19925,https://patents.google.com/patent/US2684216A/en,https://patentimages.storage.googleapis.com/bd/28/1b/db454f386d68fb/US2684216-drawings-page-1.png,"ge outward'1y\and.then. each side. makes- Calif., "
US-2866611-A,Northrop,Northrop Aircraft Inc,Mechanical stick force producer ,Hugh B Thompson,19770,19770,21549,21549,https://patents.google.com/patent/US2866611A/en,https://patentimages.storage.googleapis.com/b4/ff/83/cc2c817d976e4e/US2866611-drawings-page-1.png,"PRODUCER Hugh B. Thompson, Redondo Beach, Calif., "
US-2402118-A,Northrop,Northrop Aircraft Inc,Roll control for airplanes ,Irving L Ashkenas,15332,15332,16971,16971,https://patents.google.com/patent/US2402118A/en,https://patentimages.storage.googleapis.com/0c/b2/f0/5571782d86ecd0/US2402118-drawings-page-1.png,"IRPLANES Irving L. Ashkenas, Los Angeles, Calif., "
US-2416958-A,Northrop,Northrop Aircraft Inc,Tailless airplane ,William R Sears,15608,15608,17230,17230,https://patents.google.com/patent/US2416958A/en,https://patentimages.storage.googleapis.com/aa/81/25/b9db4ce366727f/US2416958-drawings-page-1.png,"SS AIRPLAN E William R. Sears, Inglewood, Calif., "
US-2494690-A,Northrop,Northrop Aircraft Inc,Scuff plate luggage rack ,Walter J Cerny,17248,17248,18280,18280,https://patents.google.com/patent/US2494690A/en,https://patentimages.storage.googleapis.com/40/28/8b/19166bcd78a60e/US2494690-drawings-page-1.png,"LUGGAGEQRACK Walter J. Cerny, Los Angeles Calif., "
US-2031177-A,Northrop,Northrop Corp,Aircraft speed control ,John K Northrop,12855,12855,13198,13198,https://patents.google.com/patent/US2031177A/en,https://patentimages.storage.googleapis.com/c4/38/d9/edd7fe2ff84bf6/US2031177-drawings-page-1.png,"D CONTROL John K.- Northrop, Los Angeles, Calif., "
US-2692662-A,Northrop,Northrop Aircraft Inc,Emergency brake system for aircraft ,John R Clifton,18221,18221,20023,20023,https://patents.google.com/patent/US2692662A/en,https://patentimages.storage.googleapis.com/e5/7c/b6/18a791e1099336/US2692662-drawings-page-1.png,"OR AIRCRAFT John R. Clifton, Los Angeles, Calif., "
US-2559823-A,Northrop,Northrop Aircraft Inc,Rudder for tailless airplanes ,Alfred J Klose,16536,16536,18819,18819,https://patents.google.com/patent/US2559823A/en,https://patentimages.storage.googleapis.com/5b/68/ad/4616637c66c82a/US2559823-drawings-page-1.png,"NES"" Alfred r. K1ose-,-. Rolling Hi11s,..oa1ir.,. "
US-2660383-A,Northrop,Northrop Aircraft Inc,Elevon stick control ,"Thomas A Feeney, Wallace B Pierce",17950,17950,19687,19687,https://patents.google.com/patent/US2660383A/en,https://patentimages.storage.googleapis.com/44/7e/69/721cdaeeb9e788/US2660383-drawings-page-1.png," Angeles, and Wallace B. Pierce, Burbank, Calif., "
US-2713467-A,Northrop,Northrop Aircraft Inc,Shock absorber for falling object ,Ralph B Schreiber,18328,18328,20289,20289,https://patents.google.com/patent/US2713467A/en,https://patentimages.storage.googleapis.com/e2/5d/58/4d9c295a978c7b/US2713467-drawings-page-1.png,"FALLNG OBJECT lt. Schreiber, los Angeles, Calif., "
US-2549044-A,Northrop,Northrop Aircraft Inc,Roll control ,"Irving L Ashkenas, Thomas A Feeney",17087,17087,18735,18735,https://patents.google.com/patent/US2549044A/en,https://patentimages.storage.googleapis.com/d5/9d/72/8c7326e4444a81/US2549044-drawings-page-1.png,"lls, and Thomas A. 
Feeney, Los Angel is, Calif., "
US-2597764-A,Northrop,Northrop Aircraft Inc,Crash helmet ,"Tucker Charles, Jr Lowell A Lyle",18139,18139,19134,19134,https://patents.google.com/patent/US2597764A/en,https://patentimages.storage.googleapis.com/26/5f/90/911f7a084123c5/US2597764-drawings-page-1.png,"ta, and Lowell A. Lyle, Jr., Los Angeles, Calif., "
US-2700632-A,Northrop,Northrop Aircraft Inc,Method of making a honeycomb sandwich ,Ackerlind Erik,18150,18150,20114,20114,https://patents.google.com/patent/US2700632A/en,https://patentimages.storage.googleapis.com/2c/cd/32/9512a3f7e2b8d9/US2700632-drawings-page-1.png,"49, Serial No. 
2 Claims. (Cl. 154-110) HONEYCOMB "
US-2774555-A,Northrop,Northrop Aircraft Inc,Leading edge flap and control system ,"James E Crawford, Eugene V Browne, John E Glenn, John D Pigford",19409,19409,20807,20807,https://patents.google.com/patent/US2774555A/en,https://patentimages.storage.googleapis.com/85/86/3d/fa78cef1af0f53/US2774555-drawings-page-1.png,"awthorne, and John D. Pigford, Inglewood, Calif., "
US-2693922-A,Northrop,Northrop Aircraft Inc,Leading edge structure for airfoil ,"John M Ellison, Raymond J Moore, Russell J Pease",19012,19012,20037,20037,https://patents.google.com/patent/US2693922A/en,https://patentimages.storage.googleapis.com/7f/53/ee/5c4ab39bb131f0/US2693922-drawings-page-1.png,"ong Beach, and Russell J. Pease, Gardena, Calif., "
US-2723093-A,Northrop,Northrop Aircraft Inc,"Ram-air powered, tandem rear launching system ","Kenneth A Price, Connelly L Graham",19535,19535,20401,20401,https://patents.google.com/patent/US2723093A/en,https://patentimages.storage.googleapis.com/45/2f/fa/2e313e5e9ec529/US2723093-drawings-page-1.png,"Palisades, and Connolly L. Graham, Covina, Calif, "
US-2940769-A,Northrop,Northrop Corp,Elevating dolly ,Allan J Taylor,20397,21661,22081,22081,https://patents.google.com/patent/US2940769A/en,https://patentimages.storage.googleapis.com/82/44/76/790de7de4c3f10/US2940769-drawings-page-1.png,"oLLY -Allan J. Taylor, Pacific Palisades, Calif., "
US-2597769-A,Northrop,Northrop Aircraft Inc,Full-power boost airplane control system ,Irving L Ashkenas,16417,17807,19134,19134,https://patents.google.com/patent/US2597769A/en,https://patentimages.storage.googleapis.com/2e/7d/ed/5998f76b75d002/US2597769-drawings-page-1.png,"OL TEM Irving L. Ashkenas, Beverly Hills, Calif., "
US-2973172-A,Northrop,Northrop Corp,Radial cell decelerator ,Harold W Bixby,21079,21079,22340,22340,https://patents.google.com/patent/US2973172A/en,https://patentimages.storage.googleapis.com/32/1e/74/7da5b256e25c3f/US2973172-drawings-page-1.png,"CELL DECELERATOR Harold W. Bixby, Encino, Calif., "
US-2992796-A,Northrop,Northrop Corp,Stick-free static stability augmenter for airplanes ,Wilbert G Wheldon,20052,20052,22480,22480,https://patents.google.com/patent/US2992796A/en,https://patentimages.storage.googleapis.com/e7/d9/31/0e9d8eb42dc68b/US2992796-drawings-page-1.png,"ANES Wilbert G. Wheldon, Portuguese Bend, Calif., "
US-2736518-A,Northrop,Northrop Aircraft Inc,Aircraft trim and artificial feel system ,Walter B Degenfelder,19204,19204,20513,20513,https://patents.google.com/patent/US2736518A/en,https://patentimages.storage.googleapis.com/cf/16/0a/e7ea84f3c8dd04/US2736518-drawings-page-1.png," SYSTEM Walter B. Degenfelder, Inglewood, Calif., "
US-2630284-A,Northrop,Northrop Aircraft Inc,Stick force producer and gust control ,Thomas A Feeney,17906,17906,19421,19421,https://patents.google.com/patent/US2630284A/en,https://patentimages.storage.googleapis.com/48/04/79/596cd2d439ca27/US2630284-drawings-page-1.png,"ST CONTROL Thomas A. Feeney, Los Angeles, Calif., "
US-2816483-A,Northrop,Northrop Aircraft Inc,Exhaust actuated missile exit door ,Robert T Johnston,19273,19273,21171,21171,https://patents.google.com/patent/US2816483A/en,https://patentimages.storage.googleapis.com/97/4a/79/9f65cba787cb29/US2816483-drawings-page-1.png,"DOQR Robert T. Johnstomlacific Palisades, Califi, "
US-2678785-A,Northrop,Northrop Aircraft Inc,Rotating blade speed brake ,Connelly L Graham,19101,19101,19862,19862,https://patents.google.com/patent/US2678785A/en,https://patentimages.storage.googleapis.com/3d/10/c6/db2f29d9b35154/US2678785-drawings-page-1.png,", 1954 ROTATING BLADE SPEED BRAKE Govina, Califi, "
US-2431449-A,Northrop,Northrop Aircraft Inc,Airplane yaw and pitch control ,"Irving L Ashkenas, Stuart A Krieger",16551,16551,17496,17496,https://patents.google.com/patent/US2431449A/en,https://patentimages.storage.googleapis.com/3c/12/fa/c3e0b7867450f2/US2431449-drawings-page-1.png,"kenas and Stuart A. Krieger, Los Angeles, Calif., "
US-2764172-A,Northrop,Northrop Aircraft Inc,Air venting valve ,Chalmers A Strayer,18923,18923,20723,20723,https://patents.google.com/patent/US2764172A/en,https://patentimages.storage.googleapis.com/de/67/68/e7844df5764ef0/US2764172-drawings-page-1.png,"ENG VALVE Chaimers A. Strayer, Wilmington, Calif. "
US-2820642-A,Northrop,Northrop Aircraft Inc,Trailer for handling and transporting aircraft engines and other aircraft components ,Harper Morrie,20309,20309,21206,21206,https://patents.google.com/patent/US2820642A/en,https://patentimages.storage.googleapis.com/84/7d/2c/600d26fdfcc324/US2820642-drawings-page-1.png,"FT COMPONENTS Morrie Harper, San Gabriel, Calif., "
US-2696241-A,Northrop,Northrop Aircraft Inc,Wrap-stretch means ,George E Larsen,18447,18447,20065,20065,https://patents.google.com/patent/US2696241A/en,https://patentimages.storage.googleapis.com/89/c0/39/58eb1a22a3c2e5/US2696241-drawings-page-1.png,"TRETCH MEANS George E. Larsen, Hawthorne, Calif., "
US-2744420-A,Northrop,Northrop Aircraft Inc,Cable slack compensator ,John D Pigford,19186,19186,20583,20583,https://patents.google.com/patent/US2744420A/en,https://patentimages.storage.googleapis.com/38/04/88/6bd97de5113c75/US2744420-drawings-page-1.png,"comENsA'roR John D. Pigford, Los Angeles, Calif., "
US-2680346-A,Northrop,Northrop Aircraft Inc,Jet engine inlet duct coupling ,Harold E Michael,18881,18881,19883,19883,https://patents.google.com/patent/US2680346A/en,https://patentimages.storage.googleapis.com/2d/c5/8c/804cd29e662eab/US2680346-drawings-page-1.png,"CT COUPLING Harold E. Michael, Hawthorne, Calif., "
US-2876963-A,Northrop,Northrop Aircraft Inc,Air powered tow reel ,"Legue David F Se, Wilmer L Higbee",20052,20052,21619,21619,https://patents.google.com/patent/US2876963A/en,https://patentimages.storage.googleapis.com/44/7c/91/20934796f9c029/US2876963-drawings-page-1.png,"iel, and Wilmer L. Higbee, Redondo Beach, Calif., "
US-2901201-A,Northrop,Northrop Corp,Material handling fixture ,"Allan J Taylor, Toth Anthony",20505,20505,21787,21787,https://patents.google.com/patent/US2901201A/en,https://patentimages.storage.googleapis.com/00/6a/9e/59de0ebf02b8cc/US2901201-drawings-page-1.png,"fic Palisades, and Anthony Toth, Compton, Calif., "
US-2923503-A,Northrop,Northrop Corp,Variable speed trim system ,Alvin R Vogel,19994,19994,21948,21948,https://patents.google.com/patent/US2923503A/en,https://patentimages.storage.googleapis.com/ec/1f/30/0c9ee8a2b35d27/US2923503-drawings-page-1.png,"RllVI SYSTEM Alvin R. Vogel, Los Angeles, Calif., "
US-2505955-A,Northrop,Northrop Aircraft Inc,Tank hanger ,Chester J Fuller,17835,17835,18385,18385,https://patents.google.com/patent/US2505955A/en,https://patentimages.storage.googleapis.com/ba/63/98/88791c581115ee/US2505955-drawings-page-1.png,"ANK HANGER Chester J. Fuller, Long Beach, Calif., "
US-2881993-A,Northrop,Northrop Aircraft Inc,Elastic control stick ,Eugene V Browne,20159,20159,21654,21654,https://patents.google.com/patent/US2881993A/en,https://patentimages.storage.googleapis.com/f2/c2/fc/d6c6ff7095f127/US2881993-drawings-page-1.png,"TROL STICK Eugene V. Browne, Los Angeles, Calif., "
US-2684215-A,Northrop,Northrop Aircraft Inc,Stick force mechanism ,Irving L Ashkenas,18139,18139,19925,19925,https://patents.google.com/patent/US2684215A/en,https://patentimages.storage.googleapis.com/cb/7a/8d/9f97d819e44b5b/US2684215-drawings-page-1.png,"ECHANISM Irving L. Ashkenas, Los Angeles, Calif., "
US-2843020-A,Northrop,Northrop Aircraft Inc,Zero-length launcher ,"Victor B Bertagna, John J Pfarr",19532,19532,21381,21381,https://patents.google.com/patent/US2843020A/en,https://patentimages.storage.googleapis.com/d6/4a/2e/c72f2c586c7ff0/US2843020-drawings-page-1.png,"tagna -and- John ll. fPfarr,1IngleWood, Galif., 
t"
US-2929588-A,Northrop,Northrop Corp,Annular ring parachute ,Edgar G Ewing,20590,20590,21997,21997,https://patents.google.com/patent/US2929588A/en,https://patentimages.storage.googleapis.com/7f/fa/fb/53e06d0d12ee1f/US2929588-drawings-page-1.png,"RING PARACHUTE Edgar G. Ewing, Sepuiveda, Calif., "
US-2820601-A,Northrop,Northrop Aircraft Inc,Movable wing tip ,James E Crawford,19427,19427,21206,21206,https://patents.google.com/patent/US2820601A/en,https://patentimages.storage.googleapis.com/d0/ab/93/a45f231fbb60fe/US2820601-drawings-page-1.png,BLE WING TIP James E. Crawford Los Angeles Calif. 
US-2544820-A,Northrop,Northrop Aircraft Inc,Fuel tank vent valve ,"Bill P Baker, Leonard J Lyons",18037,18037,18700,18700,https://patents.google.com/patent/US2544820A/en,https://patentimages.storage.googleapis.com/4a/4c/63/917cd95e2cfc4f/US2544820-drawings-page-1.png,"wood, and Leonard J. Lyons, 
Los Angeles, Calif., "
US-2820600-A,Northrop,Northrop Aircraft Inc,Aircraft control surface assembly and actuating mechanism ,Maxine S Brunner,19868,19868,21206,21206,https://patents.google.com/patent/US2820600A/en,https://patentimages.storage.googleapis.com/40/b6/db/1a0d2253a5458a/US2820600-drawings-page-1.png,"NG MECHANISM Maxine S. Brunner, Torrance, Calif., "
